LTE/5g Category,Time,Packet Loss Rate,Packet delay,IoT,LTE/5G,GBR,Non-GBR,AR/VR/Gaming,Healthcare,Industry 4.0,IoT Devices,Public Safety,Smart City & Home,Smart Transportation,Smartphone,slice Type
6,21,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
5,15,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
12,16,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
10,10,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
17,14,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
9,6,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
5,2,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
7,23,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
18,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
6,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
11,0,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
7,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
11,7,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
19,12,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,1,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
6,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
19,1,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
11,17,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
7,22,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
1,19,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
20,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
18,22,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
16,6,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
3,1,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
14,10,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
9,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
6,18,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
2,20,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
9,1,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
14,11,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
1,5,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
1,19,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
20,1,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
1,15,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
19,3,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
20,5,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
10,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
3,2,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
8,20,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
13,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
19,14,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,9,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
12,8,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
4,15,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
2,16,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
4,10,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
6,8,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
10,14,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
12,4,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
12,0,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
20,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
1,10,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
2,6,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
14,23,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
4,8,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
13,6,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
5,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
11,21,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
5,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
15,6,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
5,7,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
6,7,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
19,5,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
19,0,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
16,22,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
5,18,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
17,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
11,7,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
18,9,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
18,6,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
17,18,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
12,14,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
6,6,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
12,16,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
18,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
1,14,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
12,15,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
16,13,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
7,15,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
22,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
18,3,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
7,12,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,19,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
7,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
18,17,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
18,5,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
11,11,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
8,21,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
3,5,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
5,3,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,3,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
15,12,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
7,15,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
18,2,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
14,19,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
5,0,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
6,10,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
1,8,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
9,2,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
10,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
10,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
9,7,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
7,3,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
20,9,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
22,2,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
18,16,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
18,22,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
10,19,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
6,22,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
6,18,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
1,18,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
15,21,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
18,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
13,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
12,1,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
8,3,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
13,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
17,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
4,22,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
1,5,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
17,8,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
11,23,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
1,18,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
16,8,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,13,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
3,14,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
8,8,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
4,8,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
13,19,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
19,2,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
12,9,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
2,20,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
13,15,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
4,12,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
13,20,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
2,10,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
14,13,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
6,15,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
13,13,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
10,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
5,19,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
1,14,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
12,12,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
17,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
19,5,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
8,23,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
9,9,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
8,10,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,13,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
10,3,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
16,12,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
13,7,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
13,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
15,5,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
4,8,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
4,23,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
4,8,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
19,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
16,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
22,0,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
11,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
19,8,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
9,13,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
17,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
1,18,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
14,11,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
12,22,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
2,1,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
4,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
16,8,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
4,4,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
3,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
19,2,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
1,19,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
19,5,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
3,2,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
7,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
9,11,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
7,7,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
11,6,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
7,17,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
18,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
14,2,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
15,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
13,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
1,16,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,18,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
11,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
7,21,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
4,19,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
15,19,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
2,22,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
17,6,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
9,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
15,1,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
17,18,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
13,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
3,9,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
19,13,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
4,10,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
5,6,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
1,18,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
19,7,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,11,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
4,2,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
13,8,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
10,19,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
15,21,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
2,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
13,21,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
8,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
12,20,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
20,11,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
18,9,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
19,20,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
8,9,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
12,19,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
22,16,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
1,2,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
1,4,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
11,8,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
11,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
5,19,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
6,14,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
11,12,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
19,15,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
19,3,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
17,22,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
14,8,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
9,12,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
20,7,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
2,7,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
4,9,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
18,16,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
10,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
8,6,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
17,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
13,4,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
20,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
2,23,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
21,7,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
11,3,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
9,17,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
10,7,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
20,2,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
18,22,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
16,15,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
17,23,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
3,18,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
6,8,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
15,22,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
18,7,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
16,16,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
15,18,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
9,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
5,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
3,21,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
10,22,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
18,22,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
18,8,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
17,10,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
2,3,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
4,14,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
7,22,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
21,0,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
3,4,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
8,7,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
11,12,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
4,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
4,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
15,4,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
20,23,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
10,7,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
4,5,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,2,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
7,17,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,20,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
6,11,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
6,1,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
20,17,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
9,12,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
14,1,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
19,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
12,16,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
6,20,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
13,11,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
10,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
16,4,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
5,15,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
13,20,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
11,11,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
4,16,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
3,22,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
1,1,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
22,9,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
16,3,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,0,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
13,1,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
4,14,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
14,1,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
10,16,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
1,15,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
14,14,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
1,8,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
8,3,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
9,23,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
16,16,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
12,23,1.00E-06,300,0,1,0,1,0,0,0,0,0,0,0,1,1
18,7,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
15,6,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
8,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
14,15,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
22,12,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
15,2,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
20,23,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
22,12,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
3,5,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
22,9,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
5,3,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
5,6,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
4,13,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
20,7,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
13,1,0.001,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,1,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
15,12,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
16,20,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
11,20,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
7,17,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
10,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
7,23,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
16,11,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
18,3,0.01,300,1,0,1,0,0,0,0,1,0,0,0,0,2
14,23,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
5,4,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
10,16,1.00E-06,10,1,0,0,1,0,0,0,0,1,0,0,0,3
15,21,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
8,2,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
12,5,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
18,2,1.00E-06,10,1,0,0,1,0,1,0,0,0,0,0,0,3
18,3,0.01,100,0,1,0,1,0,0,0,0,0,0,0,1,1
12,5,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
10,23,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
5,17,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
5,0,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
15,16,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
4,17,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
2,4,1.00E-06,60,0,1,1,0,0,0,0,0,0,0,0,1,1
14,2,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
10,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
22,13,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
11,19,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
9,22,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
17,21,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
19,22,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
1,17,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
17,20,1.00E-06,10,1,0,0,1,0,0,1,0,0,0,0,0,3
1,1,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
3,16,0.01,50,1,0,0,1,0,0,0,0,0,1,0,0,2
16,8,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
10,14,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
6,15,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
19,14,1.00E-06,300,0,1,1,0,0,0,0,0,0,0,0,1,1
1,14,0.001,50,1,0,1,0,0,0,1,0,0,0,0,0,2
15,10,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
6,0,0.001,150,0,1,0,1,0,0,0,0,0,0,0,1,1
12,2,0.001,100,0,1,1,0,1,0,0,0,0,0,0,0,1
22,12,1.00E-06,10,1,0,0,1,0,0,0,0,0,0,1,0,3
11,7,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
16,4,0.01,75,0,1,0,1,0,0,0,0,0,0,0,1,1
22,16,0.01,300,1,0,1,0,0,0,0,0,0,1,0,0,2
16,8,1.00E-06,100,0,1,1,0,0,0,0,0,0,0,0,1,1
4,21,0.001,50,0,1,0,1,1,0,0,0,0,0,0,0,1
